action_canonical_key,action_index,action_type,actor,actor_update_dropped,actor_update_keep,actor_update_margin_threshold,actor_update_support_mode,actor_update_topk,advantage_normalized,advantage_raw,behavior_temperature,checkpoint_path,checkpoint_sha256,clip_eps,config_key,config_key_label,config_path,delta_clip,delta_clip_coef,delta_l2_coef,delta_needed_to_flip_top1,delta_support_margin_threshold,delta_support_mode,delta_support_topk,entropy_coef,episode_id,final_rank,iteration,legal_count,low_rank_flip_penalty_coef,low_rank_flip_topk,lr,old_log_prob,old_value,opponent_mode,outside_support_delta_mode,pilot_config_id,prior_top1_margin_to_second,prior_top1_prob,ratio_mode,rerun_config_id,return,reward,rule_kl_coef,rule_score_scale,rule_score_scale_version,selected_is_prior_top1,selected_prior_prob,selected_prior_rank,source_config_id,step_index,support_policy_mode,teacher_best_action_canonical_key,teacher_best_action_index,teacher_best_prior_rank,teacher_confidence,teacher_confidence_entropy_pass,teacher_confidence_gate,teacher_confidence_gate_keep,teacher_confidence_margin_pass,teacher_confidence_prior_agree_pass,teacher_contract_version,teacher_entropy,teacher_entropy_max,teacher_margin_min,teacher_margin_top1_to_second,teacher_prior_agree,teacher_prior_agree_min,teacher_prior_topk_action_indices_json,teacher_prior_topk_actions_json,teacher_prior_topk_logits_json,teacher_rule_top1_rank,teacher_source,teacher_target_type,teacher_temperature,teacher_topk,teacher_topk_probs_json,teacher_topk_scores_json,teacher_version,terminal_reward,topk_ranking_aux_coef,topk_ranking_aux_mode,topk_ranking_k,update_epochs,weak_margin_flip_penalty_coef,weak_margin_threshold
0|tile=33|consumed=|from=-1|flags=0,10,0,0,False,True,0.75,topk,3,-0.34750473499298096,0.3573521375656128,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,d7fc3a92,1,0,13,0.0,3,0.001,-0.7407454252243042,-0.18730084598064423,rulebase,zero,0,3.0,0.6273238062858582,tempered_current_logits,0,0.17005129158496857,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6273238062858582,1,93,16,support-only-topk,0|tile=33|consumed=|from=-1|flags=0,10,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[10],"[""0|tile=33|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-1.40632105],mortal_action_teacher_v1,0.5,1.0,teacher-ce,3,1,0.0,0.75
0|tile=27|consumed=|from=-1|flags=0,11,0,0,False,True,0.75,topk,3,-0.440386027097702,0.3047148883342743,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,d7fc3a92,1,0,13,0.0,3,0.001,-0.7407429218292236,-0.11942785978317261,rulebase,zero,0,3.0,0.6273044943809509,tempered_current_logits,0,0.18528702855110168,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6273044943809509,1,93,32,support-only-topk,0|tile=27|consumed=|from=-1|flags=0,11,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[11],"[""0|tile=27|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-1.22576451],mortal_action_teacher_v1,0.5,1.0,teacher-ce,3,1,0.0,0.75
0|tile=2|consumed=|from=-1|flags=1,2,0,0,False,True,0.75,topk,3,-0.37162235379219055,0.3436843156814575,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,d7fc3a92,1,0,13,0.0,3,0.001,-0.7407429218292236,-0.1412130743265152,rulebase,zero,0,3.0,0.6274797320365906,tempered_current_logits,0,0.20247124135494232,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6274797320365906,1,93,48,support-only-topk,0|tile=2|consumed=|from=-1|flags=1,2,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[2],"[""0|tile=2|consumed=|from=-1|flags=1""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.29028726],mortal_action_teacher_v1,0.5,1.0,teacher-ce,3,1,0.0,0.75
0|tile=32|consumed=|from=-1|flags=1,11,0,0,False,True,0.75,topk,3,-0.2132912576198578,0.43341296911239624,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,d7fc3a92,1,0,13,0.0,3,0.001,-0.7407597303390503,-0.20927108824253082,rulebase,zero,0,3.0,0.6273044943809509,tempered_current_logits,0,0.22414188086986542,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6273044943809509,1,93,64,support-only-topk,0|tile=32|consumed=|from=-1|flags=1,11,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[11],"[""0|tile=32|consumed=|from=-1|flags=1""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.24208903],mortal_action_teacher_v1,0.5,1.0,teacher-ce,3,1,0.0,0.75
0|tile=10|consumed=|from=-1|flags=0,1,0,0,False,True,0.75,topk,3,-0.16727428138256073,0.459491491317749,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,d7fc3a92,1,0,12,0.0,3,0.001,-1.3409388065338135,-0.21237504482269287,rulebase,zero,0,3.0,0.647278904914856,tempered_current_logits,0,0.24711644649505615,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03219391405582428,3,93,80,support-only-topk,0|tile=30|consumed=|from=-1|flags=0,11,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[11],"[""0|tile=30|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.00910807],mortal_action_teacher_v1,0.5,1.0,teacher-ce,3,1,0.0,0.75
0|tile=11|consumed=|from=-1|flags=0,1,0,0,False,True,0.75,topk,3,-0.1427556872367859,0.4733865559101105,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,d7fc3a92,1,0,11,0.0,3,0.001,-1.340930461883545,-0.20260076224803925,rulebase,zero,0,3.0,0.6686112284660339,tempered_current_logits,0,0.2707858085632324,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03325492516160011,3,93,96,support-only-topk,0|tile=30|consumed=|from=-1|flags=0,10,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[10],"[""0|tile=30|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.23358059],mortal_action_teacher_v1,0.5,1.0,teacher-ce,3,1,0.0,0.75
0|tile=30|consumed=|from=-1|flags=0,10,0,0,False,True,0.75,topk,3,0.07876509428024292,0.598925769329071,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,d7fc3a92,1,0,11,0.0,3,0.001,-0.7407388091087341,-0.29819369316101074,rulebase,zero,0,3.0,0.6686112284660339,tempered_current_logits,0,0.3007320761680603,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6686112284660339,1,93,112,support-only-topk,0|tile=30|consumed=|from=-1|flags=0,10,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[10],"[""0|tile=30|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.08480906],mortal_action_teacher_v1,0.5,1.0,teacher-ce,3,1,0.0,0.75
0|tile=12|consumed=|from=-1|flags=0,1,0,0,False,True,0.75,topk,3,0.23475518822669983,0.6873277425765991,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,d7fc3a92,1,0,11,0.0,3,0.001,-1.3409717082977295,-0.3522292971611023,rulebase,zero,0,3.0,0.668743908405304,tempered_current_logits,0,0.3350984454154968,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03326152637600899,3,93,128,support-only-topk,0|tile=23|consumed=|from=-1|flags=0,4,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[4],"[""0|tile=23|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-4.26214743],mortal_action_teacher_v1,0.5,1.0,teacher-ce,3,1,0.0,0.75
0|tile=2|consumed=|from=-1|flags=1,1,0,0,False,True,0.75,topk,3,0.47854411602020264,0.8254866600036621,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,d7fc3a92,1,0,11,0.0,3,0.001,-0.7406803965568542,-0.4491138458251953,rulebase,zero,0,3.0,0.6688105463981628,tempered_current_logits,0,0.3763728141784668,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6688105463981628,1,93,144,support-only-topk,0|tile=2|consumed=|from=-1|flags=1,1,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[1],"[""0|tile=2|consumed=|from=-1|flags=1""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-5.02711773],mortal_action_teacher_v1,0.5,1.0,teacher-ce,3,1,0.0,0.75
0|tile=23|consumed=|from=-1|flags=0,4,0,0,False,True,0.75,topk,3,0.3375694155693054,0.7455941438674927,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,d7fc3a92,1,0,11,0.0,3,0.001,-0.740728497505188,-0.3319416642189026,rulebase,zero,0,3.0,0.668743908405304,tempered_current_logits,0,0.4136524796485901,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.668743908405304,1,93,160,support-only-topk,0|tile=23|consumed=|from=-1|flags=0,4,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[4],"[""0|tile=23|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-6.8307085],mortal_action_teacher_v1,0.5,1.0,teacher-ce,3,1,0.0,0.75
0|tile=0|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,0.5070619583129883,0.8416481614112854,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,d7fc3a92,1,0,10,0.0,3,0.001,-1.3407533168792725,-0.38591325283050537,rulebase,zero,0,3.0,0.6914684772491455,tempered_current_logits,0,0.45573490858078003,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.034426186233758926,2,93,176,support-only-topk,0|tile=16|consumed=|from=-1|flags=0,7,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[7],"[""0|tile=16|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.13736939],mortal_action_teacher_v1,0.5,1.0,teacher-ce,3,1,0.0,0.75
0|tile=22|consumed=|from=-1|flags=0,2,0,0,False,True,0.75,topk,3,0.5840910077095032,0.8853017091751099,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.002000093460083,0.75,topk,3,0.01,d7fc3a92,1,0,11,0.0,3,0.001,-1.3410496711730957,-0.38530170917510986,rulebase,zero,0,3.000999927520752,0.6688328385353088,tempered_current_logits,0,0.5,0.5,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03323269262909889,3,93,192,support-only-topk,0|tile=0|consumed=|from=-1|flags=0,0,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[0],"[""0|tile=0|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.24343777],mortal_action_teacher_v1,0.5,1.0,teacher-ce,3,1,0.0,0.75
0|tile=12|consumed=|from=-1|flags=0,2,0,0,False,True,0.75,topk,3,-0.3180895745754242,0.37402215600013733,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.002000093460083,0.75,topk,3,0.01,d25d448f,0,0,12,0.0,3,0.001,-1.3410552740097046,-0.06533461809158325,rulebase,zero,0,3.000999927520752,0.6475072503089905,tempered_current_logits,0,0.3086875379085541,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.032173074781894684,3,93,0,support-only-topk,0|tile=0|consumed=|from=-1|flags=1,0,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[0],"[""0|tile=0|consumed=|from=-1|flags=1""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.03941619],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=0|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,-0.24479734897613525,0.41555798053741455,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,d25d448f,0,0,12,0.0,3,0.001,-1.3407788276672363,-0.08609254658222198,rulebase,zero,0,3.0,0.647278904914856,tempered_current_logits,0,0.32946544885635376,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03222611919045448,2,93,16,support-only-topk,0|tile=27|consumed=|from=-1|flags=0,11,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[11],"[""0|tile=27|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-3.07014203],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=9|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,-0.11334684491157532,0.4900529980659485,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,d25d448f,0,0,12,0.0,3,0.001,-1.3407492637634277,-0.1360849291086197,rulebase,zero,0,3.0,0.647278904914856,tempered_current_logits,0,0.35396808385849,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03222611919045448,2,93,32,support-only-topk,0|tile=31|consumed=|from=-1|flags=1,11,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[11],"[""0|tile=31|consumed=|from=-1|flags=1""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.23445803],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=0|consumed=|from=-1|flags=1,0,0,0,False,True,0.75,topk,3,-0.18947318196296692,0.4469110369682312,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,d25d448f,0,0,13,0.0,3,0.001,-1.3407752513885498,-0.07059740275144577,rulebase,zero,0,3.0,0.6272850632667542,tempered_current_logits,0,0.37631362676620483,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.031230684369802475,2,93,48,support-only-topk,0|tile=31|consumed=|from=-1|flags=0,12,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[12],"[""0|tile=31|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-2.22836018],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=20|consumed=|from=-1|flags=1,1,0,0,False,True,0.75,topk,3,0.11537546664476395,0.6196734309196472,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,d25d448f,0,0,12,0.0,3,0.001,-1.34098219871521,-0.21237611770629883,rulebase,zero,0,3.0,0.647278904914856,tempered_current_logits,0,0.4072973132133484,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03219391405582428,3,93,64,support-only-topk,0|tile=31|consumed=|from=-1|flags=0,11,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[11],"[""0|tile=31|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-1.878039],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=33|consumed=|from=-1|flags=1,10,0,0,False,True,0.75,topk,3,0.19671115279197693,0.6657676100730896,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,d25d448f,0,0,13,0.0,3,0.001,-0.740756630897522,-0.2251819223165512,rulebase,zero,0,3.0,0.6273238062858582,tempered_current_logits,0,0.4405856728553772,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6273238062858582,1,93,80,support-only-topk,0|tile=33|consumed=|from=-1|flags=1,10,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[10],"[""0|tile=33|consumed=|from=-1|flags=1""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-2.23726439],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=31|consumed=|from=-1|flags=0,11,0,0,False,True,0.75,topk,3,0.06259328126907349,0.589760959148407,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,d25d448f,0,0,12,0.0,3,0.001,-0.7407644987106323,-0.11968725919723511,rulebase,zero,0,3.0,0.647278904914856,tempered_current_logits,0,0.4700736999511719,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.647278904914856,1,93,96,support-only-topk,0|tile=31|consumed=|from=-1|flags=0,11,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[11],"[""0|tile=31|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.12071395],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
